tissue,age,protein_id,abundance
Spleen,24,P0349,5.762780530683104
Spleen,24,P0350,18.160162538546327
Spleen,24,P0351,3.6820602402001197
Spleen,24,P0352,8.433029497391779
Spleen,24,P0353,7.197477854679464
Spleen,24,P0354,10.647126188663306
Spleen,24,P0355,7.317071454430062
Spleen,24,P0356,11.342209339795332
Spleen,24,P0357,8.758280870313548
Spleen,24,P0358,3.2632314167136105
Spleen,24,P0359,9.74846590115469
Spleen,24,P0360,5.903950198545111
Spleen,24,P0361,3.941058424944891
Spleen,24,P0362,9.524502955701358
Spleen,24,P0363,10.918037075702058
Spleen,24,P0364,4.698963591332076
Spleen,24,P0365,5.089309277665495
Spleen,24,P0366,2.7324779997552096
Spleen,24,P0367,2.1268559167573766
Spleen,24,P0368,5.430852350631502
Spleen,24,P0369,10.101801353648026
Spleen,24,P0370,4.452748980415663
Spleen,24,P0371,14.793046937083291
Spleen,24,P0372,5.553546181865635
Spleen,24,P0373,5.567106699406787
Spleen,24,P0374,5.280527743690733
Spleen,24,P0375,11.318478037827939
Spleen,24,P0376,3.5329553429608973
Spleen,24,P0377,5.813047558601006
Spleen,24,P0378,4.522468164168071
Spleen,24,P0379,4.484110945788797
Spleen,24,P0380,6.414580980250742
Spleen,24,P0381,5.867842949495847
Spleen,24,P0382,11.804535826576199
Spleen,24,P0383,6.240226940452716
Spleen,24,P0384,8.762528610756387
Spleen,24,P0385,6.9666477740437225
Spleen,24,P0386,14.581250201808853
Spleen,24,P0387,5.238578009386769
Spleen,24,P0388,5.247428957984379
Spleen,24,P0389,9.820816083781256
Spleen,24,P0390,5.195949425387511
Spleen,24,P0391,8.469877801518287
Spleen,24,P0392,25.53958786996184
Spleen,24,P0393,3.4907250762809707
Spleen,24,P0394,15.744378018377141
Spleen,24,P0395,4.674663088515079
Spleen,24,P0396,14.014440567289979
Spleen,24,P0397,9.479282081859944
Spleen,24,P0398,9.004078722739747
Spleen,24,P0399,5.736809285702857
Spleen,24,P0400,5.404214482587492
Spleen,24,P0401,4.0725792556253575
Spleen,24,P0402,6.304393021542849
Spleen,24,P0403,5.624512078587732
Spleen,24,P0404,7.043407143695184
Spleen,24,P0405,2.694164154707935
Spleen,24,P0406,6.366616344815467
Spleen,24,P0407,13.397563497253481
Spleen,24,P0408,11.066363489060741
Spleen,24,P0409,6.367978907971734
Spleen,24,P0410,29.222294605629788
Spleen,24,P0411,4.441841699169448
Spleen,24,P0412,5.962428382437238
Spleen,24,P0413,2.6304950813152814
Spleen,24,P0414,4.929807218495897
Spleen,24,P0415,18.35991119161086
Spleen,24,P0416,5.043964404959763
Spleen,24,P0417,2.511254312979153
Spleen,24,P0418,10.598159992944277
Spleen,24,P0419,7.93280914627584
Spleen,24,P0420,10.338437134447487
Spleen,24,P0421,5.255370066070706
Spleen,24,P0422,3.432218179569788
Spleen,24,P0423,5.625484561465942
Spleen,24,P0424,8.761683460429094
Spleen,24,P0425,6.013968858926248
Spleen,24,P0426,7.9268376615893406
Spleen,24,P0427,4.551196192205442
Spleen,24,P0428,8.105468747370507
Spleen,24,P0429,6.269350167496505
Spleen,24,P0430,4.112194060695996
Spleen,24,P0431,6.830863981161235
Spleen,24,P0432,4.980178744863817
Spleen,24,P0433,9.095499686289012
Spleen,24,P0434,10.60552633099114
Spleen,24,P0435,8.485881185403825
Spleen,24,P0436,2.3548772985342166
Spleen,24,P0437,3.520554896526445
Spleen,24,P0438,4.2867760659251255
Spleen,24,P0439,3.8949959670453014
Spleen,24,P0440,4.5347632879674595
Spleen,24,P0441,10.942235904415499
Spleen,24,P0442,9.551266214654293
Spleen,24,P0443,4.870371768394593
Spleen,24,P0444,8.958092077176252
Spleen,24,P0445,7.650617029077121
Spleen,24,P0446,6.158084577001241
Spleen,24,P0447,12.508593549572964
Spleen,24,P0448,4.223665217524849
Spleen,24,P0449,6.482698072115829
Spleen,24,P0450,3.3433222862937004
Spleen,24,P0451,3.4408667354549456
Spleen,24,P0452,2.776030572048599
Spleen,24,P0453,3.4762939861644853
Spleen,24,P0454,6.601793847612027
Spleen,24,P0455,5.23826618553647
Spleen,24,P0456,5.341776610620576
Spleen,24,P0457,5.248714553058386
Spleen,24,P0458,18.19463272804937
Spleen,24,P0459,3.174572511473304
Spleen,24,P0460,2.9773245006493774
Spleen,24,P0461,3.781903729363523
Spleen,24,P0462,6.015528262231594
Spleen,24,P0463,8.553528244937462
Spleen,24,P0464,9.103269537542547
Spleen,24,P0465,11.070280225138063
Spleen,24,P0466,5.8857710453253675
Spleen,24,P0467,4.951489292783611
Spleen,24,P0468,16.73592300773366
Spleen,24,P0469,1.1817023216545668
Spleen,24,P0470,6.521709168340177
Spleen,24,P0471,8.129384693169483
Spleen,24,P0472,19.330641355067847
Spleen,24,P0473,2.3190123118719512
Spleen,24,P0474,4.8812361023139434
Spleen,24,P0475,2.781290280865038
Spleen,24,P0476,2.1351037705157654
Spleen,24,P0477,5.555373485397102
Spleen,24,P0478,10.353631472391065
Spleen,24,P0479,12.949573114887734
Spleen,24,P0480,4.5647209586917326
Spleen,24,P0481,9.36891050635401
Spleen,24,P0482,5.578109119564116
Spleen,24,P0483,8.770776456428674
Spleen,24,P0484,12.555592942560686
Spleen,24,P0485,5.589796078986044
Spleen,24,P0486,11.985117837948808
Spleen,24,P0487,3.033341137912639
Spleen,24,P0488,9.312777488491465
Spleen,24,P0489,11.677746640526948
Spleen,24,P0490,10.974853325755724
Spleen,24,P0491,3.0847428011613216
Spleen,24,P0492,5.55109092130073
Spleen,24,P0493,7.52918007902917
Spleen,24,P0494,8.19326548686
Spleen,24,P0495,6.732904597835152
Spleen,24,P0496,14.805412742498005
Spleen,24,P0497,2.8866407739426245
Spleen,24,P0498,5.437560757319712
Spleen,24,P0499,2.2814650684343905
Spleen,24,P0500,9.117816500576623
Spleen,24,P0501,8.760497880146646
Spleen,24,P0502,46.83557622723671
Spleen,24,P0503,11.62661498812072
Spleen,24,P0504,7.662207711328113
Spleen,24,P0505,7.318593142883596
Spleen,24,P0506,5.19405407442233
Spleen,24,P0507,6.792191794333768
Spleen,24,P0508,7.412964653298841
Spleen,24,P0509,1.9321347267771307
Spleen,24,P0510,7.068365215461875
Spleen,24,P0511,6.673115294458174
Spleen,24,P0512,17.99131311239331
Spleen,24,P0513,5.803597678336104
Spleen,24,P0514,3.967570165009211
Spleen,24,P0515,7.378721017636218
Spleen,24,P0516,6.5672154433083465
Spleen,24,P0517,5.807328744958886
Spleen,24,P0518,2.915635434955086
Spleen,24,P0519,5.7194312647948164
Spleen,24,P0520,4.43694442588054
Spleen,24,P0521,5.515664699301683
Spleen,24,P0522,9.745181955050658
Spleen,24,P0523,4.190300572136925
Spleen,24,P0524,5.4999641866690085
Spleen,24,P0525,8.690270362183163
Spleen,24,P0526,5.3432800182222735
Spleen,24,P0527,30.053906809253796
Spleen,24,P0528,7.292168550939669
Spleen,24,P0529,2.9812505231563806
Spleen,24,P0530,3.795816065133786
Spleen,24,P0531,3.573409554687239
Spleen,24,P0532,3.828470203366632
Spleen,24,P0533,8.668258810925368
Spleen,24,P0534,3.2335331591216185
Spleen,24,P0535,5.148768792626494
Spleen,24,P0536,12.467549334250624
Spleen,24,P0537,4.597983223905193
Spleen,24,P0538,9.39683573047798
Spleen,24,P0539,2.2880476931671843
Spleen,24,P0540,5.028451269673353
Spleen,24,P0541,3.6910605845338873
Spleen,24,P0542,7.518327034967664
Spleen,24,P0543,3.37573876558343
Spleen,24,P0544,21.742637590268835
Spleen,24,P0545,2.348672169130279
Spleen,24,P0546,12.41555046685103
Spleen,24,P0547,10.638157715313076
Spleen,24,P0548,7.563981949473593
Spleen,24,P0549,6.489211460296256
Spleen,24,P0550,19.114673246161892
Spleen,24,P0551,27.66199374690716
Spleen,24,P0552,5.5462446413687685
Spleen,24,P0553,6.904288185820443
Spleen,24,P0554,4.5088446243925935
Spleen,24,P0555,3.114001738657558
Spleen,24,P0556,8.292477039939389
Spleen,24,P0557,7.295476600242981
Spleen,24,P0558,2.3901312928254965
Spleen,24,P0559,8.257172871853932
Spleen,24,P0560,7.443677261625975
Spleen,24,P0561,4.378622853663929
Spleen,24,P0562,4.210441341773187
Spleen,24,P0563,8.099067494767676
Spleen,24,P0564,16.490922262664302
Spleen,24,P0565,7.976649397547373
Spleen,24,P0566,10.031916106379578
Spleen,24,P0567,3.8120352555454926
Spleen,24,P0568,4.898444162091222
Spleen,24,P0569,9.045714722408432
Spleen,24,P0570,2.780064530137402
Spleen,24,P0571,7.112132222360722
Spleen,24,P0572,8.444665079300593
Spleen,24,P0573,6.1371508930001335
Spleen,24,P0574,7.607269398688022
Spleen,24,P0575,6.502410661672622
Spleen,24,P0576,4.32401387612122
Spleen,24,P0577,3.097567142861736
Spleen,24,P0578,5.949415984790874
Spleen,24,P0579,13.738260430254561
Spleen,24,P0580,11.612818243977294
Spleen,24,P0581,5.105312647859407
Spleen,24,P0582,5.042078547702853
Spleen,24,P0583,4.824242061923667
Spleen,24,P0584,4.824614083938441
Spleen,24,P0585,7.464293048501883
Spleen,24,P0586,11.845758934780823
Spleen,24,P0587,24.414241046319002
Spleen,24,P0588,3.817411435332647
Spleen,24,P0589,9.283041850020293
Spleen,24,P0590,8.696161420884689
Spleen,24,P0591,5.153279039773312
Spleen,24,P0592,3.3935464366623416
Spleen,24,P0593,7.409070024082876
Spleen,24,P0594,22.40779619275999
Spleen,24,P0595,7.38100149410267
Spleen,24,P0596,3.9162795401796684
Spleen,24,P0597,5.715154238875894
Spleen,24,P0598,3.1688750599743725
Spleen,24,P0599,6.3508409806822
Spleen,24,P0600,9.464291121151122
Spleen,24,P0601,4.1450755688659955
Spleen,24,P0602,0.89057767813833
Spleen,24,P0603,7.415776677167458
Spleen,24,P0604,4.648522998104652
Spleen,24,P0605,4.003140466217744
Spleen,24,P0606,3.9824615518616353
Spleen,24,P0607,7.985538560524258
Spleen,24,P0608,4.91719144553153
Spleen,24,P0609,10.97641027925291
Spleen,24,P0610,11.122299652978693
Spleen,24,P0611,5.339339026903765
Spleen,24,P0612,4.5949665930410735
Spleen,24,P0613,6.780875163091402
Spleen,24,P0614,5.756013655526349
Spleen,24,P0615,2.1945408741117145
Spleen,24,P0616,19.805176080379216
Spleen,24,P0617,9.641556121127554
Spleen,24,P0618,4.755919466177846
Spleen,24,P0619,1.9890380767995106
Spleen,24,P0620,5.636266922909769
Spleen,24,P0621,4.413618958681258
Spleen,24,P0622,6.056530725801059
Spleen,24,P0623,1.7145639297766473
Spleen,24,P0624,4.7309833881681325
Spleen,24,P0625,4.907123520214421
Spleen,24,P0626,5.59635730565779
Spleen,24,P0627,5.450767703908471
Spleen,24,P0628,6.480719707868289
Spleen,24,P0629,15.645565114940647
Spleen,24,P0630,4.61112821031207
Spleen,24,P0631,3.635644128165515
Spleen,24,P0632,2.227951955130624
Spleen,24,P0633,4.621939287423611
Spleen,24,P0634,2.709408962596268
Spleen,24,P0635,11.173432333096915
Spleen,24,P0636,5.928774746130653
Spleen,24,P0637,11.035971363284686
Spleen,24,P0638,15.13332558496407
Spleen,24,P0639,3.737609926727496
Spleen,24,P0640,5.099105919267464
Spleen,24,P0641,13.964147491084471
Spleen,24,P0642,7.0358015260566935
Spleen,24,P0643,8.588181661175161
Spleen,24,P0644,11.672873123508792
Spleen,24,P0645,10.755205422256934
Spleen,24,P0646,8.034114618198013
Spleen,24,P0647,14.516674606975123
Spleen,24,P0648,6.0286824358657265
Spleen,24,P0649,8.577390326268388
Spleen,24,P0650,5.648703037322463
Spleen,24,P0651,11.586169148403036
Spleen,24,P0652,4.124819609292458
Spleen,24,P0653,2.288204085286762
Spleen,24,P0654,9.303921174407817
Spleen,24,P0655,3.4055210436185903
Spleen,24,P0656,3.2089233436326294
Spleen,24,P0657,13.415879346021356
Spleen,24,P0658,11.214962241903523
Spleen,24,P0659,5.113993633718593
Spleen,24,P0660,1.0102554242057318
Spleen,24,P0661,8.6488395341917
Spleen,24,P0662,9.346332253982375
Spleen,24,P0663,8.564004287935672
Spleen,24,P0664,8.331080544895412
Spleen,24,P0665,5.6330304594148775
Spleen,24,P0666,4.909634917930514
Spleen,24,P0667,3.234207589294416
Spleen,24,P0668,4.133163378902889
Spleen,24,P0669,7.616918308697115
Spleen,24,P0670,7.692433943441264
Spleen,24,P0671,10.088294586932784
Spleen,24,P0672,2.7010006549106698
Spleen,24,P0673,2.32087828157726
Spleen,24,P0674,5.001100574204851
Spleen,24,P0675,3.4059111079473534
Spleen,24,P0676,7.022178829084262
Spleen,24,P0677,2.8620985084268664
Spleen,24,P0678,12.751135877354564
Spleen,24,P0679,3.8352892489823613
Spleen,24,P0680,16.33133435104463
Spleen,24,P0681,8.602580193909748
Spleen,24,P0682,3.334563680906708
Spleen,24,P0683,22.07240265874409
Spleen,24,P0684,7.365098760584852
Spleen,24,P0685,6.938965598508296
Spleen,24,P0686,6.03969696347733
Spleen,24,P0687,8.309613218364852
Spleen,24,P0688,8.60835667097166
Spleen,24,P0689,3.7377981173793833
Spleen,24,P0690,5.525369926494479
Spleen,24,P0691,6.7321977138261415
Spleen,24,P0692,8.909564381253158
Spleen,24,P0693,9.000630556727469
Spleen,24,P0694,6.932400508931903
Spleen,24,P0695,4.514467759196387
Spleen,24,P0696,4.377710733687481
Spleen,24,P0697,3.0727964068170124
Spleen,24,P0698,8.962433347970387
Spleen,24,P0699,4.340088823008348
Spleen,24,P0700,5.598106256022842
Spleen,24,P0701,7.243665875797573
Spleen,24,P0702,6.295540788545824
Spleen,24,P0703,6.259587450504114
Spleen,24,P0704,3.649185233270869
Spleen,24,P0705,7.3801842581852695
Spleen,24,P0706,5.20585459570762
Spleen,24,P0707,5.963400082344067
Spleen,24,P0708,12.581936385493126
Spleen,24,P0709,8.50515105876797
Spleen,24,P0710,4.459326328653267
Spleen,24,P0711,5.743867219798223
Spleen,24,P0712,16.39773496186385
Spleen,24,P0713,5.222893712358239
Spleen,24,P0714,6.432799447785465
Spleen,24,P0715,9.355537478624873
Spleen,24,P0716,7.146308739902617
Spleen,24,P0717,5.021808859179427
Spleen,24,P0718,4.020590302012123
Spleen,24,P0719,6.242755712335715
Spleen,24,P0720,9.321212130118939
Spleen,24,P0721,13.874063952685969
Spleen,24,P0722,2.6071785422169653
Spleen,24,P0723,18.08624431967068
Spleen,24,P0724,5.2826910628157355
Spleen,24,P0725,10.939466955598169
Spleen,24,P0726,4.034812790249052
Spleen,24,P0727,2.389244997973706
Spleen,24,P0728,2.85683214247585
Spleen,24,P0729,5.149538096633525
Spleen,24,P0730,8.601503056887521
Spleen,24,P0731,6.399350780596399
Spleen,24,P0732,5.40508562136894
Spleen,24,P0733,12.283968786918724
Spleen,24,P0734,6.288185549117121
Spleen,24,P0735,7.428707396091113
Spleen,24,P0736,40.61337572091355
Spleen,24,P0737,6.250478160504373
Spleen,24,P0738,4.13701288802946
Spleen,24,P0739,8.381751741069635
Spleen,24,P0740,9.75650693570763
Spleen,24,P0741,7.523798615551754
Spleen,24,P0742,6.900739279799584
Spleen,24,P0743,15.2842005046572
Spleen,24,P0744,14.179955712577305
Spleen,24,P0745,5.854557274434475
Spleen,24,P0746,4.269020173601976
Spleen,24,P0747,8.125463529636729
Spleen,24,P0748,4.254346029902616
Spleen,24,P0749,10.682192165038309
Spleen,24,P0750,8.100411284377104
Spleen,24,P0751,31.17135903563143
Spleen,24,P0752,15.202489659606897
Spleen,24,P0753,3.287859587394003
Spleen,24,P0754,4.60069721982441
Spleen,24,P0755,1.9919436485065407
Spleen,24,P0756,1.7416500814304936
Spleen,24,P0757,6.724631919909808
Spleen,24,P0758,3.071146199259576
Spleen,24,P0759,16.813674429746357
Spleen,24,P0760,12.581536024225334
Spleen,24,P0761,5.336576862114779
Spleen,24,P0762,5.15771476449156
Spleen,24,P0763,15.313041402450516
Spleen,24,P0764,17.570923216996537
Spleen,24,P0765,3.589174837226831
Spleen,24,P0766,3.322678340620765
Spleen,24,P0767,5.242646259781933
Spleen,24,P0768,8.135165573786963
Spleen,24,P0769,4.614844055996932
Spleen,24,P0770,8.23842816458119
Spleen,24,P0771,20.239988045247003
Spleen,24,P0772,2.7016490672140128
Spleen,24,P0773,4.807011313541927
Spleen,24,P0774,2.7326884947252332
Spleen,24,P0775,3.8020111751546395
Spleen,24,P0776,5.26286299984654
Spleen,24,P0777,4.059883877670847
Spleen,24,P0778,8.580289123510964
Spleen,24,P0779,6.876122069721245
Spleen,24,P0780,7.514936090279505
Spleen,24,P0781,5.225039735606018
Spleen,24,P0782,5.521868382869825
Spleen,24,P0783,5.088925672316013
Spleen,24,P0784,5.410202011390858
Spleen,24,P0785,8.075918891329291
Spleen,24,P0786,1.9805739157926008
Spleen,24,P0787,7.465152552043368
Spleen,24,P0788,3.7293827312246997
Spleen,24,P0789,5.1251843055835336
Spleen,24,P0790,2.4609841511893933
Spleen,24,P0791,5.0646146184555505
Spleen,24,P0792,7.42024065820181
Spleen,24,P0793,8.262537011996068
Spleen,24,P0794,3.0823187663786142
Spleen,24,P0795,8.026786341098807
Spleen,24,P0796,12.445345976565863
Spleen,24,P0797,4.67050427089293
Spleen,24,P0798,6.2841396266439205
Spleen,24,P0799,1.815485873512483
Spleen,24,P0800,3.666584728536945
Spleen,24,P0801,7.387528206185531
Spleen,24,P0802,11.142443030629114
Spleen,24,P0803,4.3837932834516105
Spleen,24,P0804,31.159298675867067
Spleen,24,P0805,7.5822868895723055
Spleen,24,P0806,2.9255045017733172
Spleen,24,P0807,13.596204830922234
Spleen,24,P0808,2.961557143223596
Spleen,24,P0809,7.648712138370725
Spleen,24,P0810,3.596411104825753
Spleen,24,P0811,2.7815835863166463
Spleen,24,P0812,11.187223679182502
Spleen,24,P0813,5.374227766991295
Spleen,24,P0814,17.687962142117517
Spleen,24,P0815,3.410029416148598
Spleen,24,P0816,2.4637797377232262
Spleen,24,P0817,4.709971136861987
Spleen,24,P0818,35.58009493127848
Spleen,24,P0819,10.358738209069855
Spleen,24,P0820,8.756680359606872
Spleen,24,P0821,8.932038073783879
Spleen,24,P0822,4.695361025787043
Spleen,24,P0823,32.30077535442191
Spleen,24,P0824,8.267501314369921
Spleen,24,P0825,7.815202229651938
Spleen,24,P0826,11.340709247446199
Spleen,24,P0827,2.9257040024259453
Spleen,24,P0828,3.7057027579010633
Spleen,24,P0829,5.4204169276116945
Spleen,24,P0830,11.38478712579069
Spleen,24,P0831,2.8824748926645563
Spleen,24,P0832,6.031938403789326
Spleen,24,P0833,5.5409798773262695
Spleen,24,P0834,2.442078658668725
Spleen,24,P0835,4.6279874015212625
Spleen,24,P0836,8.695732094168644
Spleen,24,P0837,2.5793031952300662
Spleen,24,P0838,14.647678031056332
Spleen,24,P0839,8.317055631560768
Spleen,24,P0840,7.729816018153951
Spleen,24,P0841,6.31162970935742
Spleen,24,P0842,3.261176065656622
Spleen,24,P0843,4.253163080181173
Spleen,24,P0844,7.803668146214115
Spleen,24,P0845,4.248168495485712
Spleen,24,P0846,7.033824015011146
Spleen,24,P0847,3.6625230907147124
Spleen,24,P0848,8.234552478407558
Spleen,24,P0849,8.61176618563144
Spleen,24,P0850,2.3652125166665208
Spleen,24,P0851,6.539535852617632
Spleen,24,P0852,2.5205580206306304
Spleen,24,P0853,2.056193554114512
Spleen,24,P0854,4.39798165185597
Spleen,24,P0855,33.637166713120216
Spleen,24,P0856,10.001287576116765
Spleen,24,P0857,14.479639593503956
Spleen,24,P0858,9.047884682188998
Spleen,24,P0859,7.104632961875917
Spleen,24,P0860,10.747960767610065
Spleen,24,P0861,4.279080924657099
Spleen,24,P0862,8.329386804305623
Spleen,24,P0863,12.727178649481056
Spleen,24,P0864,9.555664344175824
Spleen,24,P0865,13.238762104836521
Spleen,24,P0866,7.007921599457036
Spleen,24,P0867,17.3350326325365
Spleen,24,P0868,5.543034077217041
Spleen,24,P0869,22.378407174144115
Spleen,24,P0870,8.860875050799507
Spleen,24,P0871,4.988390521758273
Spleen,24,P0872,3.095665663357474
Spleen,24,P0873,3.867802246085592
Spleen,24,P0874,3.531999251239294
Spleen,24,P0875,5.955109238725461
Spleen,24,P0876,2.9244489479561038
Spleen,24,P0877,13.641766321172103
Spleen,24,P0878,6.712119649043631
Spleen,24,P0879,6.550693211191401
Spleen,24,P0880,3.1212981000566846
Spleen,24,P0881,3.9592651835872497
Spleen,24,P0882,1.6574174923287217
Spleen,24,P0883,16.579452953277077
Spleen,24,P0884,2.682773330425439
Spleen,24,P0885,2.807624703587515
Spleen,24,P0886,14.66384742492457
Spleen,24,P0887,7.924980552317351
Spleen,24,P0888,6.752569796183519
Spleen,24,P0889,7.703248752116512
Spleen,24,P0890,11.131971622289234
Spleen,24,P0891,6.668575444288777
Spleen,24,P0892,2.4877040680469333
Spleen,24,P0893,9.751245241461088
Spleen,24,P0894,8.092092873895352
Spleen,24,P0895,12.684909758257442
Spleen,24,P0896,2.968396038088344
Spleen,24,P0897,4.054696877305075
Spleen,24,P0898,7.946522418506694
Spleen,24,P0899,3.5636101944504093
Spleen,24,P0900,1.5307771823551242
Spleen,24,P0901,7.070133891767371
Spleen,24,P0902,10.745484828216203
Spleen,24,P0903,5.813146426768821
Spleen,24,P0904,8.726480572844228
Spleen,24,P0905,8.000480313723205
Spleen,24,P0906,6.320373377043676
Spleen,24,P0907,6.814542724561949
Spleen,24,P0908,14.111131269942645
Spleen,24,P0909,3.5216538558038804
Spleen,24,P0910,9.987236800727555
Spleen,24,P0911,3.09242142065626
Spleen,24,P0912,3.898582177876149
Spleen,24,P0913,12.87170458645915
Spleen,24,P0914,3.039163257699545
Spleen,24,P0915,5.433189366638173
Spleen,24,P0916,25.901200884269116
Spleen,24,P0917,11.620972812098813
Spleen,24,P0918,4.035692429162583
Spleen,24,P0919,4.472671676116463
Spleen,24,P0920,5.671260444161271
Spleen,24,P0921,13.799710437121169
Spleen,24,P0922,3.4435151125360064
Spleen,24,P0923,3.3207136192270994
Spleen,24,P0924,9.635872997174204
Spleen,24,P0925,2.290565866086172
Spleen,24,P0926,3.6358203954763546
Spleen,24,P0927,5.9680944064821
Spleen,24,P0928,6.154533368232681
Spleen,24,P0929,2.7696172461414714
Spleen,24,P0930,7.765767634451947
Spleen,24,P0931,8.756007946959679
Spleen,24,P0932,4.220642952604343
Spleen,24,P0933,17.01228035889135
Spleen,24,P0934,7.700187748703333
Spleen,24,P0935,3.4368855110787773
Spleen,24,P0936,16.609077749486474
Spleen,24,P0937,4.588193801556665
Spleen,24,P0938,6.992269272296853
Spleen,24,P0939,4.689905047804536
Spleen,24,P0940,9.133718818358515
Spleen,24,P0941,4.704709827050017
Spleen,24,P0942,4.879131739376035
Spleen,24,P0943,5.705864384257607
Spleen,24,P0944,4.647413914609877
Spleen,24,P0945,11.94807077083196
Spleen,24,P0946,2.9529512820030273
Spleen,24,P0947,6.142258231757106
Spleen,24,P0948,6.627052346447328
Spleen,24,P0949,5.828155102703197
Spleen,24,P0950,11.228556765890177
Spleen,24,P0951,2.547499459638451
Spleen,24,P0952,8.830674655602913
Spleen,24,P0953,2.975790511038805
Spleen,24,P0954,4.628418156147865
Spleen,24,P0955,2.7978939767066295
Spleen,24,P0956,5.146034228633687
Spleen,24,P0957,4.439555704638282
Spleen,24,P0958,16.784303748380534
Spleen,24,P0959,7.259427087482095
Spleen,24,P0960,8.177223622828704
Spleen,24,P0961,3.2316050394223774
Spleen,24,P0962,9.791624116207586
Spleen,24,P0963,16.783842349869868
Spleen,24,P0964,10.584880041458256
Spleen,24,P0965,2.8584328653974347
Spleen,24,P0966,4.754045590552691
Spleen,24,P0967,6.703133724731432
Spleen,24,P0968,4.442348442108088
Spleen,24,P0969,28.710863848827646
Spleen,24,P0970,4.702598423659246
Spleen,24,P0971,6.119437986704138
Spleen,24,P0972,4.381294716123999
Spleen,24,P0973,7.2173748947749425
Spleen,24,P0974,14.395146197102074
Spleen,24,P0975,6.7287833159771635
Spleen,24,P0976,5.5072924699561225
Spleen,24,P0977,3.2974017265512514
Spleen,24,P0978,12.97186642901004
Spleen,24,P0979,5.761885170197803
Spleen,24,P0980,5.61512191144084
Spleen,24,P0981,1.5436021786873537
Spleen,24,P0982,5.819132001471568
Spleen,24,P0983,4.937297338821218
Spleen,24,P0984,2.0998762706980934
Spleen,24,P0985,11.373066002562405
Spleen,24,P0986,4.555501479600609
Spleen,24,P0987,19.586144385186934
Spleen,24,P0988,14.675009224729925
Spleen,24,P0989,4.077723651050902
Spleen,24,P0990,14.282989187548807
Spleen,24,P0991,16.50736074502056
Spleen,24,P0992,4.49092968533841
Spleen,24,P0993,3.3800314183845206
Spleen,24,P0994,1.7233468843580477
Spleen,24,P0995,7.891182760968266
Spleen,24,P0996,3.502529938717728
Spleen,24,P0997,8.034757570244263
Spleen,24,P0998,4.467238710963221
Spleen,24,P0999,3.9339425478987096
Spleen,24,P1000,4.484317580111974
Intestine,3,P0001,3.387559830936983
Intestine,3,P0002,5.274205393823934
Intestine,3,P0003,4.74946698780982
Intestine,3,P0004,7.326563776662759
Intestine,3,P0005,7.8660407279061175
Intestine,3,P0006,3.8856681357873324
Intestine,3,P0007,14.303197509963185
Intestine,3,P0008,6.714429180433425
Intestine,3,P0009,18.2007647052928
Intestine,3,P0010,8.539046756841481
Intestine,3,P0011,7.701864352951274
Intestine,3,P0012,5.503658977513715
Intestine,3,P0013,10.685670467081835
Intestine,3,P0014,7.5393807552557135
Intestine,3,P0015,12.367591041881486
Intestine,3,P0016,19.352032225506505
Intestine,3,P0017,4.777360890587424
Intestine,3,P0018,10.67685321154797
Intestine,3,P0019,10.496792201299293
Intestine,3,P0020,9.72662669529202
Intestine,3,P0021,5.697802032740105
Intestine,3,P0022,5.767393023585732
Intestine,3,P0023,5.205265439665898
Intestine,3,P0024,5.143685075715966
Intestine,3,P0025,4.463464777728701
Intestine,3,P0026,6.939998986970691
Intestine,3,P0027,4.689420375997283
Intestine,3,P0028,9.596382612911992
Intestine,3,P0029,7.6459221520502
Intestine,3,P0030,8.178212015680202
Intestine,3,P0031,6.270816225980708
Intestine,3,P0032,7.7009136385679655
Intestine,3,P0033,6.370044867223794
Intestine,3,P0034,11.795591357162182
Intestine,3,P0035,5.6664704733047
Intestine,3,P0036,9.256395159572834
Intestine,3,P0037,3.374264699421923
Intestine,3,P0038,11.32763028516806
Intestine,3,P0039,5.282732411297714
Intestine,3,P0040,4.274371873058117
Intestine,3,P0041,3.7311638901158735
Intestine,3,P0042,3.558172719469476
Intestine,3,P0043,5.535141889131956
Intestine,3,P0044,18.15918724325199
Intestine,3,P0045,5.022894121924633
Intestine,3,P0046,1.9630458861812274
Intestine,3,P0047,9.20070187525152
Intestine,3,P0048,3.7865150130883216
Intestine,3,P0049,12.047829838635868
Intestine,3,P0050,5.73939580709785
Intestine,3,P0051,6.268864197075566
Intestine,3,P0052,15.15584873109537
Intestine,3,P0053,10.704216255901052
Intestine,3,P0054,3.4979384119550754
Intestine,3,P0055,3.820742773060242
Intestine,3,P0056,2.534210214007108
Intestine,3,P0057,35.23121845624592
Intestine,3,P0058,4.403394095663303
Intestine,3,P0059,14.907848076616277
Intestine,3,P0060,5.368965580413906
Intestine,3,P0061,3.8654831150556093
Intestine,3,P0062,7.485265331294096
Intestine,3,P0063,6.073903546802211
Intestine,3,P0064,11.954703624255059
Intestine,3,P0065,12.04476768649403
Intestine,3,P0066,5.185754715898901
Intestine,3,P0067,3.114371447569277
Intestine,3,P0068,3.6027648692024865
Intestine,3,P0069,1.8785970007106616
Intestine,3,P0070,6.267165725518716
Intestine,3,P0071,7.336924804746933
Intestine,3,P0072,3.7221566651559206
Intestine,3,P0073,3.461871488295408
Intestine,3,P0074,7.31809225396529
Intestine,3,P0075,5.057272017208088
Intestine,3,P0076,6.502863554992219
Intestine,3,P0077,5.927870786532081
